'Page Number,'Type,'Text,'Confidence Score % (Line),
"'1","'LINE","'Pr","'97.00494385"
"'1","'LINE","'Nd","'97.32681274"
"'1","'LINE","'Pm","'98.67028046"
"'1","'LINE","'Sm","'98.82653046"
"'1","'LINE","'Eu","'99.04874420"
"'1","'LINE","'Gd","'98.54193115"
"'1","'LINE","'Tb","'65.09964752"
"'1","'LINE","'Dy","'97.84757233"
"'1","'LINE","'Ho","'76.30599976"
"'1","'LINE","'Er","'97.28854370"
"'1","'LINE","'Tm","'97.56277466"
"'1","'LINE","'Yb","'87.02865601"
"'1","'LINE","'Building","'99.96093750"
"'1","'LINE","'138.905","'55.59530258"
"'1","'LINE","'140,110","'72.86053467"
"'1","'LINE","'140.907","'57.12671280"
"'1","'LINE","'144.244","'84.98863983"
"'1","'LINE","'(145)","'90.65349579"
"'1","'LINE","'150.30","'88.99095154"
"'1","'LINE","'151,964","'74.64067078"
"'1","'LINE","'158.925","'71.89971161"
"'1","'LINE","'157.25","'95.75394440"
"'1","'LINE","'162,500","'76.92921448"
"'1","'LINE","'164.94","'87.17215729"
"'1","'LINE","'167,259","'77.57991791"
"'1","'LINE","'168,934","'75.64891815"
"'1","'LINE","'173,045","'90.66326904"
"'1","'LINE","'Metalloids","'89.22961426"
"'1","'LINE","'Construction","'99.96093750"
"'1","'LINE","'Chemistry","'99.80388641"
"'1","'LINE","'Medicine","'99.97070313"
"'1","'LINE","'100","'90.89604950"
"'1","'LINE","'101","'85.29247284"
"'1","'LINE","'102","'86.01811218"
"'1","'LINE","'Bonding","'92.60662079"
"'1","'LINE","'Actinides","'97.28854370"
"'1","'LINE","'AC","'78.41677094"
"'1","'LINE","'Th","'98.27745819"
"'1","'LINE","'Pa","'97.45794678"
"'1","'LINE","'U","'83.99633026"
"'1","'LINE","'Np","'81.87200928"
"'1","'LINE","'Pu","'94.12786865"
"'1","'LINE","'Am","'98.05664063"
"'1","'LINE","'Cm","'97.22516632"
"'1","'LINE","'Bk","'92.17255402"
"'1","'LINE","'Cf","'94.35965729"
"'1","'LINE","'Es","'97.84677887"
"'1","'LINE","'Fm","'95.63456726"
"'1","'LINE","'Md","'96.97325134"
"'1","'LINE","'No","'95.51119995"
"'1","'LINE","'(227)","'83.35827637"
"'1","'LINE","'232.035","'75.10443115"
"'1","'LINE","'231.035","'55.31379700"
"'1","'LINE","'238,0289","'77.59376526"
"'1","'LINE","'(243)","'87.16149139"
"'1","'LINE","'(247)","'92.34295654"
"'1","'LINE","'(247)","'92.86053467"
"'1","'LINE","'(251)","'87.05327606"
"'1","'LINE","'(252)","'88.62722778"
"'1","'LINE","'(257)","'91.12643433"
"'1","'LINE","'(257)","'91.02459717"
"'1","'LINE","'Food","'99.93164063"
"'1","'LINE","'Production","'99.88201141"
"'1","'LINE","'ISBN 978-99990-0-016-1","'97.19537354"
"'1","'LINE","'9","'91.88935089"
"'1","'LINE","'789999 000161>","'58.73265839"
"'1","'LINE","'REVER","'7.35222006"
"'1","'LINE","'FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA","'99.96061707"
"'1","'LINE","'ADUCATION DAKESINIM","'28.34283447"
"'1","'LINE","'MINISTRY OF EDUCATION","'99.99023438"
"'1","'LINE","'Textbook","'98.67187500"
"'1","'LINE","'CHEMISTRY","'98.13476563"
"'1","'LINE","'FEDERAL DEMOCRATIC REPUBLIC OF ETHIOPIA","'99.95443726"
"'1","'LINE","'MINISTRY OF EDUCATION","'99.98345947"
"'1","'LINE","'MINISTRY OF EDUCATION CATE","'69.62818146"
"'2","'LINE","'Take Good Care of","'98.58802032"
"'2","'LINE","'H","'26.66214943"
"'2","'LINE","'CHEMISTRY","'98.42613983"
"'2","'LINE","'This Textbook","'99.85560608"
"'2","'LINE","'GRADEN","'12.88235474"
"'2","'LINE","'This textbook is the property of your school.","'99.99633789"
"'2","'LINE","'Take good care not to damage or lose it.","'99.98263550"
"'2","'LINE","'Here are 10 ideas to help take care of the book:","'99.97862244"
"'2","'LINE","'1. Cover the book with protective material, such as","'99.96184540"
"'2","'LINE","'plastic, old newspapers or magazines.","'99.96273041"
"'2","'LINE","'2. Always keep the book in a clean dry place.","'99.97941589"
"'2","'LINE","'3. Be sure your hands are clean when you use the","'99.87967682"
"'2","'LINE","'book.","'100.00000000"
"'2","'LINE","'4. Do not write on the cover or inside pages.","'99.98234558"
"'2","'LINE","'5. Use a piece of paper or cardboard as a bookmark.","'99.91959381"
"'2","'LINE","'6. Never tear or cut out any pictures or pages.","'99.97347260"
"'2","'LINE","'7. Repair any torn pages with paste or tape.","'99.98254395"
"'2","'LINE","'8. Pack the book carefully when you place it in your","'99.95851135"
"'2","'LINE","'school bag.","'99.99023438"
"'2","'LINE","'9. Handle the book with care when passing it to","'99.97444916"
"'2","'LINE","'another person.","'100.00000000"
"'2","'LINE","'10. When using a new book for the first time, lay it","'99.93605804"
"'2","'LINE","'on its back. Open only a few pages at a time.","'99.94903564"
"'2","'LINE","'Press lightly along the bound edge as you turn the","'99.93833923"
"'2","'LINE","'pages. This will keep the cover in good condition.","'99.99123383"
"'4","'LINE","'CHEMISTRY","'99.99023438"
"'4","'LINE","'STUDENT TEXTBOOK","'84.31520844"
"'4","'LINE","'GRADE 9","'99.92187500"
"'4","'LINE","'Writers:","'100.00000000"
"'4","'LINE","'Sisay Tadesse (Ph.D.)","'99.95688629"
"'4","'LINE","'Tegene Tesfaye (Ph.D.)","'99.66458130"
"'4","'LINE","'Editors:","'100.00000000"
"'4","'LINE","'Tesfaye Semela (Ph.D.) (Curriculum Editor)","'99.69136810"
"'4","'LINE","'Kenenisa Beresa (M.A.) (Language Editor)","'99.50183868"
"'4","'LINE","'Ahmed Awel (M.Sc.) (Content Editor)","'99.78913879"
"'4","'LINE","'Illustrator:","'99.48181915"
"'4","'LINE","'Abinet Tilahun (M.Sc.)","'99.72450256"
"'4","'LINE","'Designer:","'100.00000000"
"'4","'LINE","'Konno B. Hirbaye (M.Sc.)","'91.62741852"
"'4","'LINE","'Evaluators:","'99.83079529"
"'4","'LINE","'Legesse Adane (Ph.D.) (Reviewer)","'99.91295624"
"'4","'LINE","'Nega Gichile (B.Sc., M.A.) (Evaluator)","'96.03631592"
"'4","'LINE","'Sefiw Melesse (M.Sc.) (Evaluator)","'99.79093933"
"'4","'LINE","'Tolessa Mergo (B.Sc., M.Sc.) (Evaluator)","'99.60578918"
"'4","'LINE","'BLACA","'29.72317314"
"'4","'LINE","'MINISTRY OF EDUCATION","'96.94694519"
"'4","'LINE","'HAWASSA UPA UNIVERSITY","'73.57375336"
"'4","'LINE","'Federal Democratic Republic of Ethiopia","'99.99007416"
"'4","'LINE","'Hawassa University","'99.99511719"
"'4","'LINE","'Ministry of Education","'99.99674225"
"'5","'LINE","'First Published August 2023 by the Federal Democratic Republic of Ethiopia,","'99.92138672"
"'5","'LINE","'Ministry of Education, under the General Education Quality Improvement Program for","'99.96479797"
"'5","'LINE","'Equity (GEQIP-E) supported by the World Bank, UK's Department for International","'99.93499756"
"'5","'LINE","'Development/DFID-now merged with the Foreign, Common wealth and Development","'99.34043121"
"'5","'LINE","'Office/FCDO, Finland Ministry for Foreign Affairs, the Royal Norwegian Embassy,","'99.77309418"
"'5","'LINE","'United Nations Children's Fund/UNICEF), the Global Partnership for Education (GPE),","'99.30895233"
"'5","'LINE","'and Danish Ministry of Foreign Affairs, through a Multi Donor Trust Fund.","'99.78957367"
"'5","'LINE","'© 2023 by the Federal Democratic Republic of Ethiopia, Ministry of Education. All","'99.73609924"
"'5","'LINE","'rights reserved. The moral rights of the author have been asserted. No part of this","'99.98687744"
"'5","'LINE","'textbook reproduced, copied in a retrieval system or transmitted in any form or by","'99.74874115"
"'5","'LINE","'any means including electronic, mechanical, magnetic, photocopying, recording or","'99.94061279"
"'5","'LINE","'otherwise, without the prior written permission of the Ministry of Education or licensing","'99.97114563"
"'5","'LINE","'in accordance with the Federal Democratic Republic of Ethiopia as expressed in the","'99.96739197"
"'5","'LINE","'Federal Negarit Gazeta, Proclamation No. 410/2004 - Copyright and Neighboring","'98.71188354"
"'5","'LINE","'Rights Protection.","'99.88082123"
"'5","'LINE","'The Ministry of Education wishes to thank the many individuals, groups and other","'99.97866058"
"'5","'LINE","'bodies involved - directly or indirectly - in publishing this Textbook. Special thanks","'96.94818878"
"'5","'LINE","'are due to Hawassa University for their huge contribution in the development of this","'99.96971893"
"'5","'LINE","'textbook in collaboration with Addis Ababa University, Bahir Dar University and","'99.98387909"
"'5","'LINE","'Jimma University.","'99.89546204"
"'5","'LINE","'Copyrighted materials used by permission of their owners. If you are the owner of","'99.81527710"
"'5","'LINE","'copyrighted material not cited or improperly cited, please contact the Ministry of","'99.98027039"
"'5","'LINE","'Education, Head Office, Arat Kilo, (P.O.Box 1367), Addis Ababa Ethiopia.","'99.73208618"
"'5","'LINE","'Printed by:","'99.96582031"
"'5","'LINE","'GRAVITY GROUP IND LLC","'99.94609070"
"'5","'LINE","'P.O.Box 13TH Industrial Area, Sharjah","'99.04356384"
"'5","'LINE","'UNITED ARAB EMIRATES","'99.97721100"
"'5","'LINE","'Under Ministry of Education","'99.90174866"
"'5","'LINE","'Contract no. MOE/GEQIP-E/LICB/G-01/23","'83.36335754"
"'5","'LINE","'ISBN: 978-99990-0-016-1","'98.49938202"
"'6","'LINE","'CONTENTS","'99.99023438"
"'6","'LINE","'Unit","'99.79492188"
"'6","'LINE","'1","'99.21715546"
"'6","'LINE","':","'94.37500000"
"'6","'LINE","'CHEMISTRY AND ITS IMPORTANCE","'99.97070313"
"'6","'LINE","'1","'99.22612000"
"'6","'LINE","'1.1","'99.69487000"
"'6","'LINE","'Definition and Scope of Chemistry","'99.99804688"
"'6","'LINE","'2","'99.91210938"
"'6","'LINE","'1.2","'99.89257813"
"'6","'LINE","'Relationship between Chemistry and Other","'100.00000000"
"'6","'LINE","'Natural Sciences","'99.98007202"
"'6","'LINE","'6","'99.76243591"
"'6","'LINE","'1.3","'99.87304688"
"'6","'LINE","'The Role Chemistry Plays in Production and in","'99.97772217"
"'6","'LINE","'the Society","'99.99511719"
"'6","'LINE","'8","'99.95117188"
"'6","'LINE","'1.4","'99.97070313"
"'6","'LINE","'Some Common Chemical Industries in","'99.96631622"
"'6","'LINE","'Ethiopia","'99.91051483"
"'6","'LINE","'12","'99.80468750"
"'6","'LINE","'Unit Summary","'99.98007202"
"'6","'LINE","'15","'99.97070313"
"'6","'LINE","'Review Exercise","'100.00000000"
"'6","'LINE","'16","'99.88201141"
"'6","'LINE","'Unit","'99.87304688"
"'6","'LINE","'2:","'98.56664276"
"'6","'LINE","'MEASUREMENTS AND SCIENTIFIC METHODS","'99.98046875"
"'6","'LINE","'18","'99.88281250"
"'6","'LINE","'2.1","'99.96093750"
"'6","'LINE","'Measurements and Units in Chemistry","'99.95428467"
"'6","'LINE","'19","'99.93164063"
"'6","'LINE","'2.2","'99.99023438"
"'6","'LINE","'Chemistry as Experimental Science","'99.94813538"
"'6","'LINE","'35","'100.00000000"
"'6","'LINE","'Unit Summary","'99.98007202"
"'6","'LINE","'47","'99.96014404"
"'6","'LINE","'Review Exercise","'99.98007202"
"'6","'LINE","'48","'99.99023438"
"'6","'LINE","'Unit","'99.96093750"
"'6","'LINE","'3:","'80.44184113"
"'6","'LINE","'STRUCTURE OF THE ATOM","'94.42103577"
"'6","'LINE","'50","'99.95037079"
"'6","'LINE","'3.1","'99.96093750"
"'6","'LINE","'Historical Development of the Atomic","'99.98812103"
"'6","'LINE","'Theories of Matter","'100.00000000"
"'6","'LINE","'51","'99.80229950"
"'6","'LINE","'3.2 Fundamental Laws of Chemical Reactions","'99.91201019"
"'6","'LINE","'56","'99.97070313"
"'6","'LINE","'3.3","'100.00000000"
"'6","'LINE","'Atomic Theory","'99.99511719"
"'6","'LINE","'64","'100.00000000"
"'6","'LINE","'3.4","'100.00000000"
"'6","'LINE","'Discoveries of Fundamental Subatomic","'99.92028046"
"'6","'LINE","'Particles and the Atomic Nucleus","'99.99202728"
"'6","'LINE","'69","'99.96093750"
"'6","'LINE","'3.5 Composition of an Atom and the Isotopes","'99.92546082"
"'6","'LINE","'85","'100.00000000"
"'6","'LINE","'Unit Summary","'99.98007202"
"'6","'LINE","'101","'99.84295654"
"'6","'LINE","'Review Exercise","'99.98007202"
"'6","'LINE","'105","'99.96093750"
"'6","'LINE","'I","'82.88005829"
"'7","'LINE","'Unit","'99.87304688"
"'7","'LINE","'4:","'52.60064697"
"'7","'LINE","':","'91.88476563"
"'7","'LINE","'PERIODIC CLASSIFICATION OF ELEMENTS","'99.98027039"
"'7","'LINE","'109","'99.91210938"
"'7","'LINE","'4.1","'99.95117188"
"'7","'LINE","'Historical Development of Periodic","'100.00000000"
"'7","'LINE","'Classification of the Elements","'100.00000000"
"'7","'LINE","'110","'99.55735779"
"'7","'LINE","'4.2","'99.97070313"
"'7","'LINE","'Mendleev's Classification of the Elements","'99.91230774"
"'7","'LINE","'113","'99.75585938"
"'7","'LINE","'4.3 The Modern Periodic Table","'99.99218750"
"'7","'LINE","'116","'99.52886200"
"'7","'LINE","'4.4 The Major Trends in the Periodic Table","'99.97020721"
"'7","'LINE","'125","'99.92187500"
"'7","'LINE","'Unit Summary","'99.98007202"
"'7","'LINE","'137","'99.95117188"
"'7","'LINE","'Review Exercise","'100.00000000"
"'7","'LINE","'138","'99.89257813"
"'7","'LINE","'Unit","'99.81445313"
"'7","'LINE","'5","'99.75505829"
"'7","'LINE","':","'89.54589844"
"'7","'LINE","'CHEMICAL BONDING","'99.98046875"
"'7","'LINE","'140","'99.97070313"
"'7","'LINE","'5.1","'99.96093750"
"'7","'LINE","'Chemical Bonding","'100.00000000"
"'7","'LINE","'141","'99.92187500"
"'7","'LINE","'5.2","'99.99023438"
"'7","'LINE","'lonic Bonding","'89.25292969"
"'7","'LINE","'143","'99.95117188"
"'7","'LINE","'5.3","'100.00000000"
"'7","'LINE","'Covalent Bonding","'99.96014404"
"'7","'LINE","'154","'99.97070313"
"'7","'LINE","'5.4","'100.00000000"
"'7","'LINE","'Metallic Bonding","'100.00000000"
"'7","'LINE","'167","'99.77539063"
"'7","'LINE","'Unit Summary","'99.98007202"
"'7","'LINE","'171","'99.95117188"
"'7","'LINE","'Review Exercise","'99.99511719"
"'7","'LINE","'173","'99.97070313"
"'7","'LINE","'II","'72.52332306"
"'8","'LINE","'Agriculture","'100.00000000"
